,Category,Rating,reviews,Size,Installs,Type,Price,Content Rating,Genres,pri_genres,sec_genres,Current_Ver,Ver_Mon,Ver_Year,And_1st_Ver,And_Last_Ver
4026,FAMILY,4.6,498.0,5.0,50000.0,0.0,0.0,Everyone,Education,Education,Education,2.0,10.0,2017.0,4.0,11.0
4027,FAMILY,4.3,36.0,1.1,5000.0,0.0,0.0,Everyone,Education,Education,Education,1.2,8.0,2017.0,3.0,11.0
4028,FAMILY,4.2,1002.0,4.4,10000.0,0.0,0.0,Everyone,Education,Education,Education,3.9,8.0,2016.0,4.0,11.0
4029,FAMILY,4.8,138.0,2.1,10000.0,0.0,0.0,Everyone,Education,Education,Education,1.0,9.0,2017.0,3.0,11.0
4030,FAMILY,4.2,20.0,1.6,5000.0,0.0,0.0,Everyone,Education,Education,Education,1.0,1.0,2017.0,4.0,11.0
4031,PERSONALIZATION,4.6,6459626.0,37.0,100000000.0,0.0,0.0,Teen,Personalization,Personalization,Personalization,1.0.0,7.0,2018.0,11.0,11.0
4032,VIDEO_PLAYERS,4.2,1971777.0,29.0,100000000.0,0.0,0.0,Teen,Video Players & Editors,Video Players & Editors,Video Players & Editors,2.35.8,5.0,2018.0,4.0,11.0
4033,COMMUNICATION,4.5,305347.0,39.0,10000000.0,0.0,0.0,Teen,Communication,Communication,Communication,7.1.8,7.0,2018.0,4.0,11.0
4034,GAME,4.6,408292.0,29.0,10000000.0,1.0,0.99,Mature 17+,Action,Action,Action,1.7.110758,7.0,2018.0,4.0,11.0
4035,GAME,4.5,1736105.0,14.0,10000000.0,0.0,0.0,Mature 17+,Action,Action,Action,3.0.4,5.0,2014.0,2.0,11.0
4036,FAMILY,4.5,10214862.0,37.0,100000000.0,0.0,0.0,Everyone 10+,Casual;Action & Adventure,Casual,Action & Adventure,1.0.0,7.0,2018.0,11.0,11.0
4037,GAME,4.3,5091448.0,41.0,100000000.0,0.0,0.0,Everyone,Arcade,Arcade,Arcade,2.6.7.487220,7.0,2018.0,4.0,11.0
4038,VIDEO_PLAYERS,4.8,2588730.0,9.7,50000000.0,0.0,0.0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors,1.7.1.3,7.0,2018.0,5.0,11.0
4039,COMMUNICATION,4.6,2083237.0,37.0,500000000.0,0.0,0.0,Everyone,Communication,Communication,Communication,37.1.206017801.DR37_RC14,7.0,2018.0,4.0,11.0
4040,GAME,4.5,4229977.0,60.0,100000000.0,0.0,0.0,Everyone,Action,Action,Action,3.1.0,8.0,2018.0,5.0,11.0
4041,GAME,4.3,8116142.0,62.0,500000000.0,0.0,0.0,Everyone,Action,Action,Action,1.49.1,7.0,2018.0,4.0,11.0
4042,GAME,4.2,640974.0,47.0,50000000.0,0.0,0.0,Everyone,Racing,Racing,Racing,1.5,6.0,2018.0,4.0,11.0
4043,GAME,4.4,3058687.0,89.0,100000000.0,0.0,0.0,Everyone 10+,Arcade,Arcade,Arcade,1.2.0,7.0,2016.0,4.0,11.0
4044,GAME,4.5,4972230.0,9.9,100000000.0,0.0,0.0,Everyone,Racing,Racing,Racing,1.52,3.0,2018.0,4.0,11.0
4045,GAME,4.2,951.0,64.0,100000.0,0.0,0.0,Teen,Action,Action,Action,1.2,5.0,2018.0,4.0,11.0
4046,GAME,4.6,1591129.0,48.0,50000000.0,0.0,0.0,Everyone,Arcade,Arcade,Arcade,1.01,12.0,2017.0,4.0,11.0
4047,PERSONALIZATION,4.6,14026.0,12.0,100000.0,1.0,0.99,Everyone,Personalization,Personalization,Personalization,1.9,6.0,2014.0,2.0,11.0
4048,PRODUCTIVITY,4.4,1860844.0,61.0,500000000.0,0.0,0.0,Everyone,Productivity,Productivity,Productivity,1.0.0,8.0,2018.0,11.0,11.0
4049,VIDEO_PLAYERS,4.5,1013867.0,32.0,50000000.0,0.0,0.0,Everyone,Video Players & Editors,Video Players & Editors,Video Players & Editors,4.5.0.10701.GP,8.0,2018.0,4.0,11.0
4050,FAMILY,4.5,762706.0,28.0,10000000.0,0.0,0.0,Teen,Simulation,Simulation,Simulation,6.7.5,3.0,2018.0,4.0,11.0
4051,GAME,4.6,7657490.0,37.0,100000000.0,0.0,0.0,Mature 17+,Action,Action,Action,1.0.0,8.0,2018.0,11.0,11.0
4052,GAME,4.5,2586261.0,37.0,100000000.0,0.0,0.0,Everyone,Racing,Racing,Racing,7.7.9,7.0,2018.0,4.0,11.0
4053,FAMILY,4.4,91171.0,36.0,1000000.0,0.0,0.0,Everyone,Role Playing,Role Playing,Role Playing,1.0.8,8.0,2018.0,4.0,11.0
4054,SPORTS,4.1,1076243.0,13.0,100000000.0,0.0,0.0,Everyone,Sports,Sports,Sports,3.1,1.0,2018.0,2.0,11.0
4055,FAMILY,4.4,4064868.0,69.0,100000000.0,0.0,0.0,Everyone 10+,Strategy,Strategy,Strategy,2.2.00,7.0,2018.0,4.0,11.0
4056,SPORTS,4.6,9873470.0,74.0,100000000.0,0.0,0.0,Everyone,Sports,Sports,Sports,5.064,7.0,2018.0,4.0,11.0
4057,FAMILY,4.6,15301.0,18.0,100000.0,1.0,2.99,Everyone,Puzzle;Brain Games,Puzzle,Brain Games,3.0.5,7.0,2018.0,2.0,11.0
4058,PERSONALIZATION,4.5,10158.0,3.6,500000.0,0.0,0.0,Everyone,Personalization,Personalization,Personalization,1.5,3.0,2018.0,4.0,11.0
4059,GAME,4.5,4147718.0,79.0,100000000.0,0.0,0.0,Everyone,Arcade,Arcade,Arcade,1.4.0,11.0,2015.0,2.0,11.0
4060,FAMILY,4.3,1168959.0,66.0,50000000.0,0.0,0.0,Everyone,Puzzle,Puzzle,Puzzle,2.3.3,5.0,2017.0,4.0,11.0
4061,GAME,4.3,4000433.0,42.0,100000000.0,0.0,0.0,Everyone,Arcade,Arcade,Arcade,1.9.1,8.0,2018.0,4.0,11.0
4062,FAMILY,3.3,23682.0,9.8,1000000.0,0.0,0.0,Teen,Casual,Casual,Casual,6.2,6.0,2018.0,4.0,11.0
4063,TOOLS,3.7,338449.0,2.8,10000000.0,0.0,0.0,Everyone,Tools,Tools,Tools,8.6,6.0,2018.0,2.0,11.0
4064,TOOLS,4.5,214265.0,37.0,10000000.0,0.0,0.0,Everyone,Tools,Tools,Tools,1.0.0,6.0,2018.0,11.0,11.0
4065,FAMILY,4.4,187892.0,40.0,5000000.0,0.0,0.0,Everyone,Simulation,Simulation,Simulation,1.2.0,5.0,2018.0,4.0,11.0
4066,FAMILY,3.1,740.0,20.0,100000.0,0.0,0.0,Teen,Entertainment,Entertainment,Entertainment,3.3.1.41,5.0,2018.0,4.0,11.0
4067,NEWS_AND_MAGAZINES,4.0,15443.0,25.0,1000000.0,0.0,0.0,Teen,News & Magazines,News & Magazines,News & Magazines,4.2.133,6.0,2018.0,4.0,11.0
4068,SHOPPING,4.4,2788460.0,37.0,100000000.0,0.0,0.0,Teen,Shopping,Shopping,Shopping,1.0.0,7.0,2018.0,11.0,11.0
4069,SPORTS,4.2,521081.0,37.0,10000000.0,0.0,0.0,Everyone 10+,Sports,Sports,Sports,1.0.0,7.0,2018.0,5.0,11.0
4070,FAMILY,3.9,94910.0,44.0,10000000.0,0.0,0.0,Everyone,Action;Action & Adventure,Action,Action & Adventure,1.12,1.0,2017.0,4.0,11.0
4071,FAMILY,4.4,63773.0,8.8,5000000.0,0.0,0.0,Everyone,Entertainment,Entertainment,Entertainment,5.7.2,7.0,2018.0,5.0,11.0
4072,PRODUCTIVITY,4.6,5378795.0,16.0,100000000.0,0.0,0.0,Everyone,Productivity,Productivity,Productivity,4.1.8.2.2,8.0,2018.0,4.0,11.0
4073,FAMILY,4.8,1506783.0,89.0,10000000.0,0.0,0.0,Teen,Role Playing,Role Playing,Role Playing,1.2.115,7.0,2018.0,4.0,11.0
4074,COMMUNICATION,4.4,3075096.0,37.0,100000000.0,0.0,0.0,Everyone,Communication,Communication,Communication,1.0.0,7.0,2018.0,11.0,11.0
4075,FINANCE,3.9,10657.0,58.0,1000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,6.8.2,8.0,2018.0,4.0,11.0
4076,FAMILY,4.5,736824.0,20.0,10000000.0,0.0,0.0,Teen,Entertainment,Entertainment,Entertainment,3.17.2,1.0,2018.0,4.0,11.0
4077,FAMILY,3.6,1354.0,4.8,500000.0,0.0,0.0,Mature 17+,Entertainment,Entertainment,Entertainment,1.0,10.0,2017.0,2.0,11.0
4078,LIFESTYLE,3.4,4082.0,318.0,500000.0,0.0,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle,1.0,10.0,2014.0,4.0,11.0
4079,PRODUCTIVITY,4.7,564759.0,37.0,10000000.0,0.0,0.0,Everyone,Productivity,Productivity,Productivity,1.0.0,7.0,2018.0,11.0,11.0
4080,TOOLS,4.4,951413.0,13.0,100000000.0,0.0,0.0,Everyone,Tools,Tools,Tools,10.23.2-964159b,7.0,2018.0,4.0,11.0
4081,FAMILY,4.4,1657.0,4.9,100000.0,0.0,0.0,Everyone,Education;Education,Education,Education,1.35,7.0,2018.0,4.0,11.0
4082,SOCIAL,4.5,17350.0,12.0,500000.0,0.0,0.0,Everyone,Social,Social,Social,1.078,7.0,2018.0,11.0,11.0
4083,BOOKS_AND_REFERENCE,4.2,814151.0,37.0,100000000.0,0.0,0.0,Teen,Books & Reference,Books & Reference,Books & Reference,1.0.0,7.0,2018.0,11.0,11.0
4084,PRODUCTIVITY,4.6,1488289.0,37.0,100000000.0,0.0,0.0,Everyone,Productivity,Productivity,Productivity,1.0.0,8.0,2018.0,11.0,11.0
4085,TRAVEL_AND_LOCAL,4.3,15209.0,37.0,100000.0,1.0,8.99,Everyone,Travel & Local,Travel & Local,Travel & Local,1.0.0,8.0,2018.0,11.0,11.0
4086,COMMUNICATION,4.3,27156.0,66.0,5000000.0,0.0,0.0,Everyone,Communication,Communication,Communication,42.0.0.2059,7.0,2018.0,4.0,11.0
4087,PRODUCTIVITY,4.3,3249518.0,50.0,100000000.0,0.0,0.0,Everyone,Productivity,Productivity,Productivity,2.2.194,8.0,2018.0,4.0,11.0
4088,SOCIAL,4.6,4300936.0,37.0,100000000.0,0.0,0.0,Teen,Social,Social,Social,1.0.0,8.0,2018.0,11.0,11.0
4089,FAMILY,4.4,148536.0,59.0,10000000.0,0.0,0.0,Everyone,Education;Education,Education,Education,4.21.1,8.0,2018.0,4.0,11.0
4090,SHOPPING,4.5,181983.0,37.0,10000000.0,0.0,0.0,Everyone,Shopping,Shopping,Shopping,1.0.0,4.0,2018.0,11.0,11.0
4091,SPORTS,4.5,16257.0,14.0,500000.0,0.0,0.0,Everyone 10+,Sports,Sports,Sports,2.8,2.0,2017.0,4.0,11.0
4092,PRODUCTIVITY,4.0,4660.0,5.9,1000000.0,0.0,0.0,Everyone,Productivity,Productivity,Productivity,1.0,10.0,2016.0,4.0,11.0
4093,BOOKS_AND_REFERENCE,4.3,1476.0,41.0,100000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,1.0,2.0,2017.0,3.0,11.0
4094,PRODUCTIVITY,4.5,75951.0,37.0,5000000.0,0.0,0.0,Everyone,Productivity,Productivity,Productivity,1.0.0,7.0,2018.0,11.0,11.0
4095,BOOKS_AND_REFERENCE,4.1,85842.0,37.0,5000000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,5.0.6,6.0,2018.0,4.0,11.0
4096,COMMUNICATION,4.3,4604324.0,37.0,1000000000.0,0.0,0.0,Everyone,Communication,Communication,Communication,1.0.0,8.0,2018.0,11.0,11.0
4097,FINANCE,4.0,10374.0,37.0,500000.0,0.0,0.0,Everyone,Finance,Finance,Finance,1.0.0,10.0,2016.0,11.0,11.0
4098,TRAVEL_AND_LOCAL,4.3,9231613.0,37.0,1000000000.0,0.0,0.0,Everyone,Travel & Local,Travel & Local,Travel & Local,1.0.0,7.0,2018.0,11.0,11.0
4099,SHOPPING,4.6,5911055.0,37.0,100000000.0,0.0,0.0,Teen,Shopping,Shopping,Shopping,1.0.0,8.0,2018.0,11.0,11.0
4100,BOOKS_AND_REFERENCE,4.2,210534.0,22.0,10000000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,3.0.58,6.0,2018.0,4.0,11.0
4101,SHOPPING,4.4,6003590.0,37.0,100000000.0,0.0,0.0,Teen,Shopping,Shopping,Shopping,1.0.0,8.0,2018.0,11.0,11.0
4102,SHOPPING,4.5,6200739.0,15.0,100000000.0,0.0,0.0,Everyone,Shopping,Shopping,Shopping,4.20.5,8.0,2018.0,4.0,11.0
4103,FINANCE,4.3,9400.0,6.1,1000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,1.09,5.0,2016.0,2.0,11.0
4104,COMMUNICATION,4.0,56642847.0,37.0,1000000000.0,0.0,0.0,Everyone,Communication,Communication,Communication,1.0.0,8.0,2018.0,11.0,11.0
4105,SOCIAL,4.3,8595964.0,37.0,500000000.0,0.0,0.0,Teen,Social,Social,Social,1.0.0,8.0,2018.0,11.0,11.0
4106,COMMUNICATION,4.4,1429038.0,37.0,100000000.0,0.0,0.0,Everyone,Communication,Communication,Communication,37.0.0.7.163,7.0,2018.0,2.0,11.0
4107,TOOLS,4.6,894435.0,3.1,50000000.0,0.0,0.0,Teen,Tools,Tools,Tools,2.2.8,7.0,2018.0,4.0,11.0
4108,PHOTOGRAPHY,4.4,1302.0,58.0,10000.0,1.0,4.99,Everyone,Photography,Photography,Photography,3.2,8.0,2015.0,2.0,11.0
4109,FAMILY,4.3,4551.0,79.0,500000.0,0.0,0.0,Everyone,Simulation,Simulation,Simulation,1.0,12.0,2017.0,2.0,11.0
4110,PHOTOGRAPHY,4.2,12726.0,15.0,1000000.0,0.0,0.0,Everyone,Photography,Photography,Photography,4.9.18,7.0,2018.0,4.0,11.0
4111,FAMILY,4.3,3213548.0,55.0,100000000.0,0.0,0.0,Everyone 10+,Entertainment,Entertainment,Entertainment,5.3.5.16,7.0,2018.0,4.0,11.0
4112,TOOLS,4.3,3943.0,11.0,100000.0,0.0,0.0,Everyone,Tools,Tools,Tools,1.4.2,5.0,2018.0,5.0,11.0
4113,TOOLS,4.6,57.0,13.0,5000.0,0.0,0.0,Everyone,Tools,Tools,Tools,1.0.988,7.0,2018.0,5.0,11.0
4114,GAME,3.6,214.0,4.9,50000.0,0.0,0.0,Everyone,Adventure,Adventure,Adventure,3.0.1,7.0,2018.0,4.0,11.0
4115,NEWS_AND_MAGAZINES,4.3,11657972.0,37.0,500000000.0,0.0,0.0,Mature 17+,News & Magazines,News & Magazines,News & Magazines,1.0.0,7.0,2018.0,11.0,11.0
4116,TOOLS,4.2,2588.0,7.6,100000.0,0.0,0.0,Everyone,Tools,Tools,Tools,4.7.4,6.0,2018.0,4.0,11.0
4117,PRODUCTIVITY,4.2,1117.0,3.0,50000.0,0.0,0.0,Everyone,Productivity,Productivity,Productivity,1.0.6,10.0,2017.0,5.0,11.0
4118,PRODUCTIVITY,4.4,607.0,37.0,50000.0,0.0,0.0,Everyone,Productivity,Productivity,Productivity,1.1,7.0,2016.0,4.0,11.0
4119,TOOLS,4.3,9433.0,9.3,500000.0,0.0,0.0,Everyone,Tools,Tools,Tools,17.4.0014017,7.0,2018.0,5.0,11.0
4120,AUTO_AND_VEHICLES,4.9,73.0,23.0,1000.0,0.0,0.0,Everyone,Auto & Vehicles,Auto & Vehicles,Auto & Vehicles,version 0.994,6.0,2018.0,3.0,11.0
4121,TOOLS,4.5,1250.0,241.0,50000.0,0.0,0.0,Everyone,Tools,Tools,Tools,1.0.1,3.0,2018.0,4.0,11.0
4122,COMMUNICATION,4.2,10790092.0,37.0,500000000.0,0.0,0.0,Everyone,Communication,Communication,Communication,1.0.0,7.0,2018.0,11.0,11.0
4123,COMMUNICATION,4.3,659395.0,11.0,100000000.0,0.0,0.0,Everyone,Communication,Communication,Communication,9.8.000000010492,6.0,2018.0,4.0,11.0
4124,TOOLS,4.2,13096.0,9.2,500000.0,0.0,0.0,Everyone,Tools,Tools,Tools,17.4.0014017,7.0,2018.0,5.0,11.0
4125,LIFESTYLE,3.8,38.0,4.8,5000.0,0.0,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle,2.6.3,4.0,2018.0,4.0,11.0
4126,FAMILY,4.2,1671658.0,37.0,50000000.0,0.0,0.0,Teen,Casual,Casual,Casual,1.0.0,7.0,2018.0,11.0,11.0
4127,FAMILY,1.0,1.0,16.0,10.0,1.0,2.99,Everyone,Education,Education,Education,1.0,10.0,2016.0,2.0,11.0
4128,WEATHER,4.4,6495.0,40.0,100000.0,0.0,0.0,Teen,Weather,Weather,Weather,4.4.4,7.0,2018.0,4.0,11.0
4129,FINANCE,4.0,43.0,13.0,5000.0,0.0,0.0,Everyone,Finance,Finance,Finance,4.5.0,2.0,2018.0,4.0,11.0
4130,TOOLS,0.0,6.0,4.9,500.0,0.0,0.0,Everyone,Tools,Tools,Tools,1.0.2,5.0,2018.0,4.0,11.0
4131,FAMILY,4.4,20368.0,31.0,500000.0,0.0,0.0,Teen,Role Playing,Role Playing,Role Playing,3.0.0fr,12.0,2016.0,2.0,11.0
4132,FAMILY,4.4,5427.0,37.0,100000.0,1.0,4.99,Everyone,Simulation,Simulation,Simulation,1.0.0,1.0,2014.0,11.0,11.0
4133,WEATHER,4.5,76593.0,37.0,500000.0,1.0,5.99,Everyone,Weather,Weather,Weather,1.0.0,11.0,2017.0,11.0,11.0
4134,FAMILY,0.0,0.0,14.0,5.0,1.0,39.99,Everyone,Education,Education,Education,1.0,9.0,2015.0,4.0,11.0
4135,BUSINESS,3.4,58.0,3.0,10000.0,0.0,0.0,Everyone,Business,Business,Business,1.0,4.0,2017.0,4.0,11.0
4136,BUSINESS,3.8,183.0,9.9,50000.0,0.0,0.0,Everyone,Business,Business,Business,2.5.1.7594.psb,7.0,2018.0,4.0,11.0
4137,PERSONALIZATION,0.0,0.0,37.0,10.0,1.0,2.49,Everyone,Personalization,Personalization,Personalization,1.0.0,8.0,2017.0,11.0,11.0
4138,HEALTH_AND_FITNESS,3.7,5559.0,3.7,500000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,22.0,3.0,2016.0,4.0,11.0
4139,PHOTOGRAPHY,0.0,0.0,1.7,10.0,1.0,2.0,Everyone,Photography,Photography,Photography,1.0,4.0,2018.0,4.0,11.0
4140,PHOTOGRAPHY,4.1,41.0,11.0,500.0,1.0,1.49,Everyone,Photography,Photography,Photography,3.1,7.0,2016.0,4.0,11.0
4141,GAME,4.6,759838.0,63.0,10000000.0,0.0,0.0,Everyone,Arcade,Arcade,Arcade,1.03,12.0,2017.0,4.0,11.0
4142,TOOLS,4.4,51.0,2.1,5000.0,0.0,0.0,Everyone,Tools,Tools,Tools,1.5.8,5.0,2018.0,4.0,11.0
4143,BUSINESS,4.2,127.0,1.4,10000.0,0.0,0.0,Everyone,Business,Business,Business,2.1.3,10.0,2016.0,4.0,11.0
4144,SOCIAL,4.2,4828372.0,37.0,1000000000.0,0.0,0.0,Teen,Social,Social,Social,1.0.0,7.0,2018.0,11.0,11.0
4145,GAME,4.4,3697174.0,36.0,50000000.0,0.0,0.0,Teen,Action,Action,Action,0.7.0,7.0,2018.0,4.0,11.0
4146,GAME,4.5,4830407.0,32.0,50000000.0,0.0,0.0,Mature 17+,Action,Action,Action,3.7.1a,5.0,2018.0,11.0,11.0
4147,TOOLS,4.2,1855262.0,37.0,500000000.0,0.0,0.0,Everyone,Tools,Tools,Tools,1.0.0,7.0,2018.0,11.0,11.0
4148,GAME,4.5,1128805.0,59.0,50000000.0,0.0,0.0,Teen,Arcade,Arcade,Arcade,1.4.0.1,5.0,2018.0,4.0,11.0
4149,FAMILY,4.3,64884.0,37.0,5000000.0,0.0,0.0,Everyone,Simulation,Simulation,Simulation,1,7.0,2016.0,2.0,11.0
4150,TOOLS,4.4,8021623.0,37.0,1000000000.0,0.0,0.0,Everyone,Tools,Tools,Tools,1.0.0,8.0,2018.0,11.0,11.0
4151,TOOLS,4.2,857215.0,7.9,100000000.0,0.0,0.0,Everyone,Tools,Tools,Tools,1.4.large,12.0,2017.0,4.0,7.0
4152,GAME,3.6,2065.0,25.0,100000.0,0.0,0.0,Everyone,Adventure,Adventure,Adventure,1.0,1.0,2017.0,2.0,11.0
4153,COMMUNICATION,4.0,3419464.0,37.0,1000000000.0,0.0,0.0,Everyone,Communication,Communication,Communication,1.0.0,7.0,2018.0,11.0,11.0
4154,GAME,4.4,12683.0,19.0,1000000.0,0.0,0.0,Everyone,Action,Action,Action,1.1,2.0,2018.0,2.0,11.0
4155,GAME,4.6,3656.0,39.0,100000.0,0.0,0.0,Everyone,Action,Action,Action,1.1.3,3.0,2018.0,3.0,11.0
4156,TOOLS,4.5,1034.0,196.0,5000.0,1.0,4.99,Everyone,Tools,Tools,Tools,1.1,9.0,2013.0,2.0,11.0
4157,SOCIAL,4.4,120.0,2.3,10000.0,0.0,0.0,Teen,Social,Social,Social,1.0,10.0,2017.0,4.0,11.0
4158,PERSONALIZATION,4.2,59.0,8.1,1000.0,1.0,1.7,Everyone,Personalization,Personalization,Personalization,1.05,8.0,2015.0,2.0,11.0
4159,SPORTS,4.3,989344.0,51.0,50000000.0,0.0,0.0,Teen,Sports,Sports,Sports,1.640,7.0,2018.0,4.0,11.0
4160,PRODUCTIVITY,4.6,267042.0,37.0,5000000.0,0.0,0.0,Everyone,Productivity,Productivity,Productivity,1.0.0,4.0,2018.0,11.0,11.0
4161,TOOLS,1.8,53.0,3.4,1000.0,1.0,1.49,Everyone,Tools,Tools,Tools,1.91,5.0,2018.0,4.0,11.0
4162,GAME,3.8,4116.0,8.8,100000.0,0.0,0.0,Everyone,Action,Action,Action,1.3.4,9.0,2015.0,2.0,11.0
4163,FAMILY,4.4,7715.0,28.0,500000.0,0.0,0.0,Everyone,Simulation,Simulation,Simulation,1.7,6.0,2018.0,4.0,11.0
4164,LIFESTYLE,3.0,4710.0,37.0,100000.0,0.0,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle,1.0.0,11.0,2017.0,11.0,11.0
4165,PRODUCTIVITY,3.4,5.0,11.0,100.0,1.0,2.99,Everyone,Productivity,Productivity,Productivity,2,9.0,2016.0,3.0,11.0
4166,SPORTS,4.6,10.0,6.1,100.0,1.0,3.88,Everyone,Sports,Sports,Sports,1.0,4.0,2013.0,2.0,11.0
4167,MAPS_AND_NAVIGATION,3.7,96.0,14.0,10000.0,0.0,0.0,Everyone,Maps & Navigation,Maps & Navigation,Maps & Navigation,1.4.0,11.0,2017.0,4.0,11.0
4168,LIFESTYLE,3.0,543.0,94.0,50000.0,0.0,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle,1.4.1(0629A),7.0,2018.0,5.0,11.0
4169,PERSONALIZATION,4.6,89.0,11.0,5000.0,1.0,0.99,Everyone,Personalization,Personalization,Personalization,1.6.1,10.0,2017.0,4.0,11.0
4170,PRODUCTIVITY,4.4,2728941.0,37.0,1000000000.0,0.0,0.0,Everyone,Productivity,Productivity,Productivity,1.0.0,7.0,2018.0,11.0,11.0
4171,LIFESTYLE,3.1,777.0,14.0,50000.0,0.0,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle,3.0.20,5.0,2018.0,4.0,11.0
4172,TOOLS,4.3,255.0,1.6,5000.0,1.0,14.99,Everyone,Tools,Tools,Tools,14.6,7.0,2018.0,4.0,11.0
4173,PERSONALIZATION,4.3,25.0,15.0,500.0,1.0,1.49,Everyone,Personalization,Personalization,Personalization,1.0.2,12.0,2017.0,7.0,11.0
4174,TOOLS,3.8,415.0,2.7,50000.0,0.0,0.0,Everyone,Tools,Tools,Tools,7.0,6.0,2017.0,2.0,11.0
4175,LIFESTYLE,4.5,231.0,5.7,5000.0,1.0,0.99,Everyone,Lifestyle,Lifestyle,Lifestyle,7.0.1,12.0,2017.0,4.0,11.0
4176,GAME,3.6,517.0,47.0,50000.0,0.0,0.0,Everyone,Arcade,Arcade,Arcade,1.4,12.0,2015.0,4.0,11.0
4177,TOOLS,0.0,0.0,1.6,10.0,1.0,25.99,Everyone,Tools,Tools,Tools,5.0,6.0,2018.0,4.0,11.0
4178,PERSONALIZATION,4.2,33.0,857.0,500.0,1.0,1.49,Everyone,Personalization,Personalization,Personalization,2.0,1.0,2016.0,4.0,11.0
4179,HOUSE_AND_HOME,4.5,30.0,25.0,1000.0,0.0,0.0,Everyone,House & Home,House & Home,House & Home,2.4,8.0,2018.0,4.0,11.0
4180,TOOLS,4.2,184.0,1.3,10000.0,0.0,0.0,Everyone,Tools,Tools,Tools,2.23,7.0,2017.0,4.0,11.0
4181,TOOLS,3.3,6.0,1.5,100.0,1.0,5.99,Everyone,Tools,Tools,Tools,3.2,6.0,2018.0,4.0,11.0
4182,GAME,4.2,1485806.0,33.0,100000000.0,0.0,0.0,Everyone,Action,Action,Action,1.0.6,4.0,2018.0,4.0,11.0
4183,TOOLS,4.3,99290.0,3.9,5000000.0,0.0,0.0,Everyone,Tools,Tools,Tools,3.1 Release b2,12.0,2017.0,2.0,11.0
4184,FAMILY,4.2,1960.0,87.0,100000.0,0.0,0.0,Everyone,Simulation,Simulation,Simulation,1.4,10.0,2017.0,2.0,11.0
4185,LIFESTYLE,3.7,41917.0,14.0,10000000.0,0.0,0.0,Everyone,Lifestyle,Lifestyle,Lifestyle,9.6.3,7.0,2018.0,4.0,11.0
4186,FAMILY,3.8,29544.0,10.0,10000000.0,0.0,0.0,Everyone,Entertainment,Entertainment,Entertainment,3.15,7.0,2018.0,4.0,11.0
4187,HEALTH_AND_FITNESS,2.9,1786.0,5.9,100000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,3.5.2,6.0,2018.0,4.0,11.0
4188,GAME,4.5,6181640.0,58.0,100000000.0,0.0,0.0,Everyone,Arcade,Arcade,Arcade,2.2,12.0,2017.0,4.0,11.0
4189,TOOLS,4.3,123.0,1.9,5000.0,0.0,0.0,Everyone,Tools,Tools,Tools,1.2,9.0,2017.0,4.0,11.0
4190,LIFESTYLE,4.9,145.0,48.0,5000.0,1.0,1.99,Mature 17+,Lifestyle,Lifestyle,Lifestyle,1.0,4.0,2016.0,4.0,11.0
4191,GAME,4.4,19816.0,57.0,1000000.0,0.0,0.0,Everyone,Racing,Racing,Racing,1.8.1,11.0,2017.0,4.0,11.0
4192,COMMUNICATION,4.4,9.0,51.0,500.0,1.0,3.99,Everyone,Communication,Communication,Communication,3.6,2.0,2017.0,2.0,11.0
4193,ART_AND_DESIGN,4.4,13.0,4.5,1000.0,0.0,0.0,Everyone,Art & Design,Art & Design,Art & Design,2.0,3.0,2018.0,4.0,11.0
4194,HEALTH_AND_FITNESS,2.9,4031.0,8.9,500000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,3.0.2,6.0,2018.0,4.0,11.0
4195,DATING,4.2,46.0,26.0,10000.0,0.0,0.0,Mature 17+,Dating,Dating,Dating,2.1.6,7.0,2018.0,5.0,11.0
4196,HEALTH_AND_FITNESS,4.0,50.0,15.0,5000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,2.14,7.0,2018.0,4.0,11.0
4197,FAMILY,4.3,6.0,1.5,100.0,1.0,399.99,Everyone,Entertainment,Entertainment,Entertainment,1.0,7.0,2018.0,7.0,11.0
4198,COMMUNICATION,4.3,15439.0,2.2,1000000.0,0.0,0.0,Everyone,Communication,Communication,Communication,2.0.0,11.0,2016.0,2.0,11.0
4199,FAMILY,3.9,38.0,42.0,5000.0,0.0,0.0,Everyone,Entertainment,Entertainment,Entertainment,5055.524.5,4.0,2018.0,4.0,11.0
4200,FAMILY,4.3,103064.0,5.6,5000000.0,0.0,0.0,Everyone,Entertainment,Entertainment,Entertainment,4.6.2,7.0,2018.0,2.0,11.0
